cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
457242207,0.024242424242424288,330,SRR1966489,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10192156.skesa.fa,SRR10192156.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
487037034,0.021212121212121238,330,17-5459,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10340444.skesa.fa,SRR10340444.skesa,y,"1,7",28,INFO: Number of cgMLST330 loci found (n=330),PASS,M,Pomona,Pomona,Pomona
3555000857,0.015151515151515138,330,17-8389,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10340496.skesa.fa,SRR10340496.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
2360975815,0.024242424242424288,330,2015-SEQ-1805,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10769045.skesa.fa,SRR10769045.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
4254833922,0.015151515151515138,330,SRR1958050,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10827662.skesa.fa,SRR10827662.skesa,"m,t",-,"6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Oranienburg,Othmarschen|Haelsingborg|Oranienburg|Moers,Oranienburg
,0.027272727272727226,329,SRR1107844,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR10971420.skesa.fa,SRR10971420.skesa,"l,z28","1,5","1,9,12",INFO: Number of cgMLST330 loci found (n=329),PASS,D1,Javiana,Koessen|Mendoza|Houston|Panama|Victoria|Itami|Javiana|India,Javiana
3966697654,0.009090909090909038,330,SRR3710037,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11252226.skesa.fa,SRR11252226.skesa,"l,z13","1,5","3,{10}{15}",INFO: Number of cgMLST330 loci found (n=330),PASS,E1,Uganda,Nchanga|Sinstorf|Freiburg|Uganda|Stuivenberg|Ngor|Fulda|Westerstede|Lokstedt,Uganda
3082099214,0.045454545454545414,330,17-3994,315,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11278013.skesa.fa,SRR11278013.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
1284979816,0.045454545454545414,330,ERR343321,315,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11648163.skesa.fa,SRR11648163.skesa,d,-,"9,12[Vi]",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Typhi,Typhi,Typhi
4232975718,0.08484848484848484,330,SRR3173549,302,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11676635.skesa.fa,SRR11676635.skesa,a,"e,n,z15","1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Durban,Lomalinda|Durban|Baildon|Doba,Durban
2284067495,0.27575757575757576,330,SRR1068323,239,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11768278.skesa.fa,SRR11768278.skesa,z,"1,6","1,13,22",INFO: Number of cgMLST330 loci found (n=330) | WARNING: Only matched 239 cgMLST330 loci. Min threshold for confident serovar prediction from cgMLST is 297.0,WARNING,G,Poona,Poona|Farmsen,Poona
2481186805,0.024242424242424288,330,2017-CAL-0460,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR11902112.skesa.fa,SRR11902112.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
4237196457,0.021212121212121238,330,SRR1067637,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR12216017.skesa.fa,SRR12216017.skesa,z10,"e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Mbandaka,Djugu|Mbandaka|Telhashomer,Mbandaka
2027788367,0.012121212121212088,330,SRR2913301,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR12316355.skesa.fa,SRR12316355.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
1799371059,0.033333333333333326,330,SRR4280561,319,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR12594504.skesa.fa,SRR12594504.skesa,d,"1,2","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Muenchen,Muenchen|Virginia|Manhattan|Yovokome,Muenchen
2579230919,0.024242424242424288,330,SRR4000003,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR12728715.skesa.fa,SRR12728715.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
3612145442,0.015151515151515138,330,SRR3418284,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR12991902.skesa.fa,SRR12991902.skesa,z10,"e,n,x","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Hadar,Hadar|Istanbul|Chomedey|Glostrup,Hadar
1180129235,0.027272727272727226,330,SRR1965604,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR13066588.skesa.fa,SRR13066588.skesa,"e,h","1,2","6,8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Newport,Newport|Bardo|Ferruch|Kottbus,Newport
1330613605,0.05757575757575761,330,SRR498391,311,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR13115022.skesa.fa,SRR13115022.skesa,y,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Bareilly,Richmond|Bareilly|Solt,Bareilly
2472888251,0.021212121212121238,330,2018-SEQ-0604,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR13163000.skesa.fa,SRR13163000.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
,0.7727272727272727,83,2017-MER-0640,75,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7071960.skesa.fa,SRR7071960.skesa,r,-,-,FAIL: Large number of cgMLST330 loci missing (n=247 > 30) | FAIL: Wzx/Wzy genes missing. Cannot determine O-antigen group/serogroup. Cannot accurately predict serovar from antigen genes. | INFO: Number of cgMLST330 loci found (n=83) | WARNING: Input genome size (2332520 bp) not within expected range of 4000000-6000000 (bp) for Salmonella | WARNING: Only matched 75 cgMLST330 loci. Min threshold for confident serovar prediction from cgMLST is 297.0,FAIL,-,"I 1,4,[5],12:r:-|Mountmagnet","I 1,4,[5],12:r:-|Mountmagnet",Heidelberg
1285122878,0.033333333333333326,330,SRR3049638,319,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7350830.skesa.fa,SRR7350830.skesa,y,"e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Mikawasima,Hartford|Mikawasima|Herzliya,Mikawasima
1169995225,0.024242424242424288,330,SRR1965333,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7458655.skesa.fa,SRR7458655.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
693744604,0.024242424242424288,330,2017-MER-0534,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7504608.skesa.fa,SRR7504608.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
,0.027272727272727226,329,SRR3933118,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7601551.skesa.fa,SRR7601551.skesa,b,"1,5","1,13,23",INFO: Number of cgMLST330 loci found (n=329),PASS,G,Mississippi,Ibadan|Mississippi,Mississippi
541332928,0.021212121212121238,330,SRR4842196,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR7907884.skesa.fa,SRR7907884.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Infantis,Virchow|Infantis|Senegal,Infantis
2242497825,0.012121212121212088,330,SRR1968822,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8054075.skesa.fa,SRR8054075.skesa,z,"1,6","1,13,22",INFO: Number of cgMLST330 loci found (n=330),PASS,G,Poona,Poona|Farmsen,Poona
194535720,0.054545454545454564,330,2015-SEQ-0473,312,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8078828.skesa.fa,SRR8078828.skesa,"e,h","e,n,z15","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Sandiego,Chester|Sandiego,Sandiego
2004045675,0.033333333333333326,330,SRR3284831,319,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8087137.skesa.fa,SRR8087137.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2236957575,0.042424242424242475,330,SRR5121888,316,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8103341.skesa.fa,SRR8103341.skesa,r,"1,2","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Virchow,Virchow|Infantis|Senegal,Virchow
3597009438,0.030303030303030276,330,SRR4280623,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8206991.skesa.fa,SRR8206991.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1539158549,0.054545454545454564,330,SRR3948440,312,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8299350.skesa.fa,SRR8299350.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1724472425,0.027272727272727226,330,2018-SEQ-0702,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8367067.skesa.fa,SRR8367067.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
332107123,0.027272727272727226,330,17-2698,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8383802.skesa.fa,SRR8383802.skesa,d,"1,2","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Muenchen,Muenchen|Virginia|Manhattan|Yovokome,Muenchen
391829002,0.015151515151515138,330,SRR2989192,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8395221.skesa.fa,SRR8395221.skesa,"e,h","1,5","3,{10}{15}{15,34}",FAIL: Wzx/Wzy genes missing. Cannot determine O-antigen group/serogroup. Cannot accurately predict serovar from antigen genes. | INFO: Number of cgMLST330 loci found (n=330),FAIL,-,Muenster,Saintpaul|Reading|Larochelle|Lomita|Newport|Bardo|Ferruch|Kottbus|Bournemouth|Eastbourne|Bergedorf|Waedenswil|Vejle|Muenster|Vilvoorde|Chingola|Tschangu|Bahrenfeld|Onderstepoort|Malakal|Saboya|Jubilee|Korkeasaari|Livulu|Torhout|Meskin|Winnipeg|Thiaroye|Kasenyi|Bruebach|Mara|Tilene|Fitzroy,Muenster
161556714,0.021212121212121238,330,SRR949362,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8476814.skesa.fa,SRR8476814.skesa,y,"e,n,x","6,7",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Hartford,Hartford|Mikawasima|Herzliya,Hartford
1862960739,0.009090909090909038,330,SRR1646426,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8585081.skesa.fa,SRR8585081.skesa,"g,m,s",-,"6,7,14,[54]",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Montevideo,Montevideo|Othmarschen|Plumaugat,Montevideo
697748776,0.027272727272727226,330,SRR1966017,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8704728.skesa.fa,SRR8704728.skesa,"e,h","e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Braenderup,Braenderup,Braenderup
2000374165,0.027272727272727226,330,SRR1951423,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8717064.skesa.fa,SRR8717064.skesa,b,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:b:-","I 1,4,[5],12:b:-",Paratyphi B var. Java
1524355795,0.030303030303030276,330,2018-SEQ-0702,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8788794.skesa.fa,SRR8788794.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
942441423,0.021212121212121238,330,SRR4434285,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR8839687.skesa.fa,SRR8839687.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,F,Infantis,Virchow|Infantis|Senegal,Infantis
1742960236,0.030303030303030276,330,2017-SEQ-0832,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR9261096.skesa.fa,SRR9261096.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2499134213,0.015151515151515138,330,SRR1646368,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR9261335.skesa.fa,SRR9261335.skesa,r,"1,2","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Virchow,Virchow|Infantis|Senegal,Virchow
862557789,0.030303030303030276,330,2018-SEQ-0702,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR9281873.skesa.fa,SRR9281873.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
4097854964,0.036363636363636376,330,SRR3724527,318,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR9312597.skesa.fa,SRR9312597.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
,0.009090909090909038,329,SRR3057114,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salmonella_all_genomes/SRR9589087.skesa.fa,SRR9589087.skesa,"l,v","1,5","1,9,12",INFO: Number of cgMLST330 loci found (n=329),PASS,D1,Panama,Koessen|Mendoza|Houston|Panama|Victoria|Itami|Javiana|India,Panama
