cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
1229049071,0.024242424242424288,330,2015-SEQ-0618,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR10120235.skesa.fa,SRR10120235.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
665119633,0.024242424242424288,330,SRR4293042,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR10180443.skesa.fa,SRR10180443.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Infantis,Virchow|Infantis|Senegal,Infantis
2348875701,0.012121212121212088,330,2017-SEQ-1606,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR10180730.skesa.fa,SRR10180730.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
805504030,0.015151515151515138,330,2017-SEQ-0832,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1021813.skesa.fa,SRR1021813.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2196393726,0.030303030303030276,330,SRR3295709,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR10224702.skesa.fa,SRR10224702.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
805705032,0.009090909090909038,330,SRR5201403,327,houtenae,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR10963370.skesa.fa,SRR10963370.skesa,"z4,z23",-,44,INFO: Number of cgMLST330 loci found (n=330),PASS,V,"IV 44:z4,z23:-","IV 44:z4,z23:-","IV 57:z4,z23:-"
3097278951,0.021212121212121238,330,2015-SEQ-0855,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1122581.skesa.fa,SRR1122581.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
,0.021212121212121238,329,SRR1816835,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR11317946.skesa.fa,SRR11317946.skesa,"g,[s],t",-,"1,3,19",INFO: Number of cgMLST330 loci found (n=329),PASS,E4,Senftenberg,Senftenberg,Senftenberg
1879996531,0.027272727272727226,330,SRR3664806,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR11627817.skesa.fa,SRR11627817.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
3331578236,0.018181818181818188,330,2017-MER-0640,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1185862.skesa.fa,SRR1185862.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
3939121172,0.021212121212121238,330,2017-CAL-0460,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR12102927.skesa.fa,SRR12102927.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3281208571,0.018181818181818188,330,SRR1384570,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR12424018.skesa.fa,SRR12424018.skesa,k,"1,5","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Blockley,Kallo|Blockley|Haardt,Blockley
4115726315,0.021212121212121238,330,SRR4842196,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR12691954.skesa.fa,SRR12691954.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Infantis,Virchow|Infantis|Senegal,Infantis
1382039878,0.018181818181818188,330,SRR4842196,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR12817479.skesa.fa,SRR12817479.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Infantis,Virchow|Infantis|Senegal,Infantis
2173315386,0.030303030303030276,330,SRR3928712,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR12842616.skesa.fa,SRR12842616.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
857027760,0.024242424242424288,330,SRR1660415,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1299284.skesa.fa,SRR1299284.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
3827503463,0.018181818181818188,330,SRR1752719,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1333866.skesa.fa,SRR1333866.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
,0.024242424242424288,328,SRR949397,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1363283.skesa.fa,SRR1363283.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=328),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2301150283,0.009090909090909038,330,SRR3932905,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1521581.skesa.fa,SRR1521581.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
2184379296,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1525267.skesa.fa,SRR1525267.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
1248239298,0.018181818181818188,330,SRR3322332,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1544177.skesa.fa,SRR1544177.skesa,z10,"e,n,x","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Hadar,Hadar|Istanbul|Chomedey|Glostrup,Hadar
2585972943,0.009090909090909038,330,SRR5120874,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1548404.skesa.fa,SRR1548404.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
268604069,0.015151515151515138,330,2017-SEQ-0795,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1556074.skesa.fa,SRR1556074.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3909774655,0.015151515151515138,330,2015-SEQ-1804,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1556931.skesa.fa,SRR1556931.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-","I 1,4,[5],12:i:-"
857027760,0.024242424242424288,330,SRR1660415,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1573567.skesa.fa,SRR1573567.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
809819013,0.012121212121212088,330,SRR1791385,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1646931.skesa.fa,SRR1646931.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1438209622,0.030303030303030276,330,SRR4005283,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1664265.skesa.fa,SRR1664265.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
857027760,0.024242424242424288,330,SRR1660415,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1664272.skesa.fa,SRR1664272.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
3612145442,0.015151515151515138,330,SRR3418284,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1752779.skesa.fa,SRR1752779.skesa,z10,"e,n,x","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Hadar,Hadar|Istanbul|Chomedey|Glostrup,Hadar
2184379296,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1752870.skesa.fa,SRR1752870.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
130016418,0.012121212121212088,330,2017-SEQ-0795,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1752887.skesa.fa,SRR1752887.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
508153083,0.015151515151515138,330,SRR3933047,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1791296.skesa.fa,SRR1791296.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
,0.036363636363636376,329,ERR178885,318,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1793243.skesa.fa,SRR1793243.skesa,"f,g,s",-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,Agona,Derby|Agona|Essen|Budapest,Agona
2331658403,0.018181818181818188,330,SRR1534841,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1812820.skesa.fa,SRR1812820.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3647409804,0.030303030303030276,330,SRR3664692,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1923646.skesa.fa,SRR1923646.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
1386394702,0.015151515151515138,330,SRR972768,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1946976.skesa.fa,SRR1946976.skesa,"g,[s],t",-,"1,3,19",INFO: Number of cgMLST330 loci found (n=330),PASS,E4,Senftenberg,Senftenberg,Senftenberg
3795935394,0.012121212121212088,330,SRR1973835,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR1973835.skesa.fa,SRR1973835.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
315285718,0.009090909090909038,330,SRR1299219,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2002480.skesa.fa,SRR2002480.skesa,"g,m,s",-,"6,7,14,[54]",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Montevideo,Montevideo|Othmarschen|Plumaugat,Montevideo
1192140867,0.009090909090909038,330,SRR3662618,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2054610.skesa.fa,SRR2054610.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
844575278,0.018181818181818188,330,2015-SEQ-1804,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2064125.skesa.fa,SRR2064125.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-","I 1,4,[5],12:i:-"
726022418,0.030303030303030276,330,SRR2070990,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2070990.skesa.fa,SRR2070990.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
159724422,0.027272727272727226,330,SRR2407559,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407559.skesa.fa,SRR2407559.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
75946410,0.0060606060606061,330,SRR2982344,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407598.skesa.fa,SRR2407598.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
3354067068,0.015151515151515138,330,SRR2407634,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407634.skesa.fa,SRR2407634.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
792362047,0.012121212121212088,330,SRR2407682,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407682.skesa.fa,SRR2407682.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2582421544,0.015151515151515138,330,SRR3938672,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407738.skesa.fa,SRR2407738.skesa,z10,"e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Mbandaka,Djugu|Mbandaka|Telhashomer,Mbandaka
3454359518,0.021212121212121238,330,2014-LET-0216,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2407779.skesa.fa,SRR2407779.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
3666183319,0.018181818181818188,330,2017-SEQ-0832,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2533380.skesa.fa,SRR2533380.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2360299999,0.012121212121212088,330,SRR5038647,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2583949.skesa.fa,SRR2583949.skesa,"l,z13","1,5","3,{10}{15}",INFO: Number of cgMLST330 loci found (n=330),PASS,E1,Uganda,Nchanga|Sinstorf|Freiburg|Uganda|Stuivenberg|Ngor|Fulda|Westerstede|Lokstedt,Uganda
4162814876,0.027272727272727226,330,SRR2566952,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2583963.skesa.fa,SRR2583963.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
779588873,0.033333333333333326,330,SRR4243139,319,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2584317.skesa.fa,SRR2584317.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
445306333,0.018181818181818188,330,2015-SEQ-0245,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2648192.skesa.fa,SRR2648192.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
857027760,0.024242424242424288,330,SRR1660415,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2939124.skesa.fa,SRR2939124.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
2184379296,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR2962667.skesa.fa,SRR2962667.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
967013190,0.024242424242424288,330,SRR3664771,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3045981.skesa.fa,SRR3045981.skesa,i,"1,2","1,4,[5],12",FAIL: Wzx/Wzy genes missing. Cannot determine O-antigen group/serogroup. Cannot accurately predict serovar from antigen genes. | INFO: Number of cgMLST330 loci found (n=330),FAIL,-,Typhimurium,Typhimurium|Lagos|Augustenborg|Oritamerin|Lindenburg|Bargny|Takoradi|Seremban|Cuckmere|Amounderness|Stratford|Ouagadougou|Aberdeen|Brijbhumi|Idikan|Mampeza|Amina|Diourbel|Doorn|Cotham|Landau|Morehead|Kabete|Mgulani|Lansing|Hofit|Samaru|Mbao,Typhimurium
2832731330,0.015151515151515138,330,2017-SEQ-0836,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3057230.skesa.fa,SRR3057230.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
564472101,0.030303030303030276,330,SRR1122662,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3087815.skesa.fa,SRR3087815.skesa,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2952328641,0.015151515151515138,330,SRR1029569,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3115230.skesa.fa,SRR3115230.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1225985202,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3122720.skesa.fa,SRR3122720.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
1238252833,0.027272727272727226,330,SRR1122617,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3210448.skesa.fa,SRR3210448.skesa,k,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Thompson,Galiema|Thompson|Pretoria|Abaetetuba,Thompson
857027760,0.024242424242424288,330,SRR1660415,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3217371.skesa.fa,SRR3217371.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
445306333,0.018181818181818188,330,2015-SEQ-0245,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3219185.skesa.fa,SRR3219185.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
3845580140,0.024242424242424288,330,2017-SEQ-0836,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3294526.skesa.fa,SRR3294526.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2977896610,0.015151515151515138,330,SRR3665119,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3295553.skesa.fa,SRR3295553.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
130016418,0.012121212121212088,330,2017-SEQ-0795,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3306209.skesa.fa,SRR3306209.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
130016418,0.012121212121212088,330,2017-SEQ-0795,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3509882.skesa.fa,SRR3509882.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3841708324,0.027272727272727226,330,SRR3664829,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664623.skesa.fa,SRR3664623.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
,0.030303030303030276,329,SRR3664692,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664762.skesa.fa,SRR3664762.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
323177184,0.030303030303030276,330,SRR2567169,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664788.skesa.fa,SRR3664788.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
1727546722,0.015151515151515138,330,SRR2567101,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664867.skesa.fa,SRR3664867.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2005407484,0.015151515151515138,330,SRR3664634,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664953.skesa.fa,SRR3664953.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2745441829,0.027272727272727226,330,SRR3664954,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_sampletype_chickenbreast/SRR3664954.skesa.fa,SRR3664954.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
