cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
2209882091,0.024242424242424288,330,2017-MER-0111,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR11802394.skesa.fa,SRR11802394.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
129040045,0.021212121212121238,330,2017-SEQ-0836,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12321147.skesa.fa,SRR12321147.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1215562064,0.018181818181818188,330,2017-CAL-0460,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12401731.skesa.fa,SRR12401731.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1852030729,0.018181818181818188,330,SRR5113863,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12622141.skesa.fa,SRR12622141.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3646383519,0.027272727272727226,330,SRR2407760,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12713730.skesa.fa,SRR12713730.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3526825731,0.009090909090909038,330,SRR3295813,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12730540.skesa.fa,SRR12730540.skesa,b,"e,n,x","1,40",INFO: Number of cgMLST330 loci found (n=330),PASS,R,Johannesburg,Johannesburg|Duval,Johannesburg
4093738702,0.009090909090909038,330,SRR1656983,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12768289.skesa.fa,SRR12768289.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
2544019253,0.021212121212121238,330,2017-MER-0639,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR12851385.skesa.fa,SRR12851385.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Infantis,Virchow|Infantis|Senegal,Infantis
3913918893,0.024242424242424288,330,17-8744,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR13020506.skesa.fa,SRR13020506.skesa,k,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Thompson,Galiema|Thompson|Pretoria|Abaetetuba,Thompson
1110041656,0.042424242424242475,330,SRR4012826,316,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR13061791.skesa.fa,SRR13061791.skesa,d,"1,2","6,8",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Muenchen,Muenchen|Virginia|Manhattan|Yovokome,Muenchen
130016418,0.012121212121212088,330,2017-SEQ-0795,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR13112141.skesa.fa,SRR13112141.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2184379296,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR1636682.skesa.fa,SRR1636682.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
,0.018181818181818188,329,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR1813452.skesa.fa,SRR1813452.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
2184379296,0.018181818181818188,330,2014-LET-0216,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR1970573.skesa.fa,SRR1970573.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
2945932400,0.024242424242424288,330,SRR3605744,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR1988463.skesa.fa,SRR1988463.skesa,"e,h","e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Braenderup,Braenderup,Braenderup
3378181617,0.018181818181818188,330,2018-SEQ-0604,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR1995537.skesa.fa,SRR1995537.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
,0.024242424242424288,329,2015-SEQ-0245,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR2035390.skesa.fa,SRR2035390.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
31031011,0.030303030303030276,330,SRR3115242,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR2043288.skesa.fa,SRR2043288.skesa,"e,h","1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Saintpaul,Saintpaul|Reading,Saintpaul
1514257658,0.024242424242424288,330,2014-SEQ-1130,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR2239957.skesa.fa,SRR2239957.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
4100642192,0.021212121212121238,330,SRR2421583,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR2421583.skesa.fa,SRR2421583.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2800429482,0.00303030303030305,330,SRR3331572,329,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR2961931.skesa.fa,SRR2961931.skesa,"m,t",-,"6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Oranienburg,Othmarschen|Haelsingborg|Oranienburg|Moers,Oranienburg
,0.015151515151515138,329,SRR3033306,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR3033306.skesa.fa,SRR3033306.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=329),PASS,C2-C3,Kentucky,Kentucky,Kentucky
667687403,0.0060606060606061,330,SRR3323113,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR3323113.skesa.fa,SRR3323113.skesa,"m,t",-,"6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Oranienburg,Othmarschen|Haelsingborg|Oranienburg|Moers,Oranienburg
1944857966,0.027272727272727226,330,SRR1820097,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR3606751.skesa.fa,SRR3606751.skesa,"e,h","1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Saintpaul,Saintpaul|Reading,Saintpaul
3450113243,0.015151515151515138,330,2018-SEQ-0599,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5045467.skesa.fa,SRR5045467.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
3876841776,0.018181818181818188,330,2014-SEQ-1129,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5084475.skesa.fa,SRR5084475.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2804416162,0.015151515151515138,330,SRR5088811,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5088811.skesa.fa,SRR5088811.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
549713864,0.021212121212121238,330,2014-SEQ-1129,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5125691.skesa.fa,SRR5125691.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
4242232856,0.015151515151515138,330,SRR3664716,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5167861.skesa.fa,SRR5167861.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1830148751,0.012121212121212088,330,SRR3933070,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5221856.skesa.fa,SRR5221856.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1215562064,0.018181818181818188,330,2017-CAL-0460,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5235494.skesa.fa,SRR5235494.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1215562064,0.018181818181818188,330,2017-CAL-0460,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5297972.skesa.fa,SRR5297972.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
553903695,0.009090909090909038,330,SRR3295579,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5350514.skesa.fa,SRR5350514.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3149605699,0.009090909090909038,330,SRR3664804,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5350516.skesa.fa,SRR5350516.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1437350398,0.009090909090909038,330,SRR3295861,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5441861.skesa.fa,SRR5441861.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
2786750430,0.021212121212121238,330,2017-CAL-0460,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5471080.skesa.fa,SRR5471080.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1215562064,0.018181818181818188,330,2017-CAL-0460,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5495987.skesa.fa,SRR5495987.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2230626907,0.024242424242424288,330,SRR5088811,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5576043.skesa.fa,SRR5576043.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2892748311,0.015151515151515138,330,2017-SEQ-0834,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5584499.skesa.fa,SRR5584499.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
4249333839,0.015151515151515138,330,SRR5031891,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5632642.skesa.fa,SRR5632642.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3017820401,0.018181818181818188,330,SRR1067637,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5683227.skesa.fa,SRR5683227.skesa,z10,"e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Mbandaka,Djugu|Mbandaka|Telhashomer,Mbandaka
3640645521,0.018181818181818188,330,SRR3664804,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5684151.skesa.fa,SRR5684151.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2230626907,0.024242424242424288,330,SRR5088811,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5808862.skesa.fa,SRR5808862.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2680322178,0.012121212121212088,330,SRR4050188,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5890309.skesa.fa,SRR5890309.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
159221694,0.021212121212121238,330,2014-SEQ-1130,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5955180.skesa.fa,SRR5955180.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
350012195,0.012121212121212088,330,SRR2567094,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5955394.skesa.fa,SRR5955394.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2677798041,0.030303030303030276,330,SRR1106315,320,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR5997417.skesa.fa,SRR5997417.skesa,k,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Thompson,Galiema|Thompson|Pretoria|Abaetetuba,Thompson
,0.018181818181818188,329,SRR2567142,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6026355.skesa.fa,SRR6026355.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=329),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1571076342,0.015151515151515138,330,SRR3664697,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6026458.skesa.fa,SRR6026458.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2965420386,0.012121212121212088,330,SRR3664637,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6042799.skesa.fa,SRR6042799.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3064909262,0.012121212121212088,330,SRR5075626,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6113323.skesa.fa,SRR6113323.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1036896618,0.024242424242424288,330,2017-CAL-0460,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6125300.skesa.fa,SRR6125300.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
,0.024242424242424288,329,2017-CAL-0460,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6131625.skesa.fa,SRR6131625.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=329),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1941626962,0.012121212121212088,330,SRR3295579,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6253573.skesa.fa,SRR6253573.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
982392940,0.018181818181818188,330,2017-SEQ-0833,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6314250.skesa.fa,SRR6314250.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2080635112,0.021212121212121238,330,2015-SEQ-0245,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6345263.skesa.fa,SRR6345263.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
1199033169,0.012121212121212088,330,2017-SEQ-0836,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6345313.skesa.fa,SRR6345313.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1545267362,0.021212121212121238,330,SRR4419039,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6387338.skesa.fa,SRR6387338.skesa,z10,"e,n,z15","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,C1,Mbandaka,Djugu|Mbandaka|Telhashomer,Mbandaka
1290848998,0.012121212121212088,330,SRR2047290,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6424843.skesa.fa,SRR6424843.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
4039612141,0.018181818181818188,330,SRR2407751,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6424929.skesa.fa,SRR6424929.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
4123619165,0.009090909090909038,330,SRR4050188,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6494820.skesa.fa,SRR6494820.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
439823970,0.021212121212121238,330,SRR3383978,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6672416.skesa.fa,SRR6672416.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
,0.015151515151515138,329,SRR3295935,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6743260.skesa.fa,SRR6743260.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=329),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3222293382,0.021212121212121238,330,2018-SEQ-0604,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6844207.skesa.fa,SRR6844207.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
,0.027272727272727226,329,2017-SEQ-0836,321,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR6876266.skesa.fa,SRR6876266.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=329),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2832731330,0.015151515151515138,330,2017-SEQ-0836,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7257345.skesa.fa,SRR7257345.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1090652434,0.018181818181818188,330,SRR2533490,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7271294.skesa.fa,SRR7271294.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2719826341,0.015151515151515138,330,SRR2533365,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7348479.skesa.fa,SRR7348479.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2832731330,0.015151515151515138,330,2017-SEQ-0836,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7516166.skesa.fa,SRR7516166.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
2521806493,0.021212121212121238,330,SRR2533365,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7528383.skesa.fa,SRR7528383.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
4059311626,0.024242424242424288,330,2017-SEQ-0834,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7790289.skesa.fa,SRR7790289.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3386012556,0.009090909090909038,330,SRR1686414,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7896199.skesa.fa,SRR7896199.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
3317735956,0.021212121212121238,330,SRR3665089,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR7974087.skesa.fa,SRR7974087.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
350012195,0.012121212121212088,330,SRR2567094,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8030886.skesa.fa,SRR8030886.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
1121036073,0.015151515151515138,330,SRR3664679,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8087249.skesa.fa,SRR8087249.skesa,i,-,-,INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,I C2-C3:i:-,I C2-C3:i:-,Kentucky
